index,component,image,label_ids,label_names,is_empty
709,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_101_jpg.rf.31facc50a3327cdc55860a345796cf31.jpg,5,USD_100,0
710,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000942_usd_20.jpg,3,USD_20,0
711,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_3_2026-01-02_21-20-08_jpg.rf.30c46529e800c07bc0a00d3fd1effe77_center_x_vis0p5.jpg,8,KHR_2000,0
712,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_116_jpg.rf.a99b725a9ae5d688993649708d95bcea.jpg,0,USD_1,0
713,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6597_jpg.rf.9eb611e39cd23a855d4e9d9327739f6b.jpg,7,KHR_1000,0
714,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000637_khr_10000.jpg,10,KHR_10000,0
715,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_100_usd_total_100Dollar_53_jpg.rf.70ce260ac108e0c58f301fef1e86e2b9_corner_br_vis0p7.jpg,5,USD_100,0
716,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_134_jpg.rf.ab4a3f5322a6105df7b54e2509878df6_corner_bl_vis0p7.jpg,0,USD_1,0
717,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4490_jpg.rf.ec33b3f70459b1b160dbc00bb3f16ac7.jpg,,,1
718,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000272_usd_5.jpg,1,USD_5,0
719,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000039_khr_10000.jpg,10,KHR_10000,0
720,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4667_jpg.rf.108ae642b36b51e7f75527c84266e7ae.jpg,,,1
721,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8507_jpeg_jpg.rf.2023602f918e5ea905a7e96ffbef4ea6.jpg,11,KHR_20000,0
722,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8452_jpeg.rf.5cefde2c251f59f9e9545829ba4493ae.jpg,10,KHR_10000,0
723,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000177_khr_20000.jpg,11,KHR_20000,0
724,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000614_usd_100.jpg,5,USD_100,0
725,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001224_usd_100.jpg,5,USD_100,0
726,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6595_jpg.rf.4d865db39c366496e4d550e73939c456.jpg,7,KHR_1000,0
727,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_1_2026-01-02_21-20-08_jpg.rf.f16d8a6975c0230a7d92d87d50324ba0.jpg,8,KHR_2000,0
728,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000285_khr_500.jpg,6,KHR_500,0
729,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001019_khr_1000.jpg,7,KHR_1000,0
730,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000333_khr_5000.jpg,9,KHR_5000,0
731,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4485_jpg.rf.e30f2bd24b8e2898dfb21426ed59588b.jpg,,,1
732,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000199_khr_2000.jpg,8,KHR_2000,0
733,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_100_jpg.rf.0f5486e9c55e968f8f9b80e605179304.jpg,1,USD_5,0
734,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4664_jpg.rf.cbaf9ebf288f7aea0cb60cd62a49fa01.jpg,,,1
735,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_103_jpg.rf.d10f7aa454d3bbcd5f794f8bcc2959b4.jpg,2,USD_10,0
736,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6599_jpg.rf.9026c6d1878548a09f1347ba360a0175.jpg,7,KHR_1000,0
737,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4668_jpg.rf.ccd29ee18a63017d5a6427a26a244f08.jpg,,,1
738,strictbest_synth_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6064_jpg.rf.b61c2f55692046fd8c55f8826b6763f6.jpg,,,1
739,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000510_khr_5000.jpg,9,KHR_5000,0
740,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5661_JPG.rf.079b5dc15fdc9ffbfef9c7f4659df7f1_corner_br_vis0p7.jpg,9,KHR_5000,0
741,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000041_usd_1.jpg,0,USD_1,0
742,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_6_2026-01-02_21-20-08_jpg.rf.dff1a1dbb01d2a1bae0a4d512f5f1345_corner_bl_vis0p7.jpg,8,KHR_2000,0
743,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_102_jpeg_jpg.rf.f1046209d71d67c1b6f6894e04d92687.jpg,3,USD_20,0
744,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000986_usd_50.jpg,4,USD_50,0
745,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000390_usd_100.jpg,5,USD_100,0
746,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_20000_khmer_scan_IMG_8508_jpeg_jpg.rf.360a81bffde615aea1cf147d3dcabdd3_left_vis0p3.jpg,11,KHR_20000,0
747,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000611_khr_50000.jpg,12,KHR_50000,0
748,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_101_jpg.rf.316c5cd765dda6cda5cdf8749d6acab1.jpg,1,USD_5,0
749,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000597_khr_10000.jpg,10,KHR_10000,0
750,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_6_2026-01-02_21-20-08_jpg.rf.dff1a1dbb01d2a1bae0a4d512f5f1345_center_y_vis0p5.jpg,8,KHR_2000,0
751,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6444_jpg.rf.2d6d44cecf6cd3ab4f9dc2401c496083.jpg,9,KHR_5000,0
752,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5743_png.rf.d42a32781b616041afb928bfb1054a2d.jpg,7 7 7,KHR_1000 KHR_1000 KHR_1000,0
753,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_20000_khmer_scan_IMG_8508_jpeg_jpg.rf.360a81bffde615aea1cf147d3dcabdd3_left_vis0p3.jpg,11,KHR_20000,0
754,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_106_jpeg_jpg.rf.961a8f1406a4820d1b1d34b7fa356e6b.jpg,3,USD_20,0
755,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001136_usd_10.jpg,2,USD_10,0
756,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000936_khr_500.jpg,6,KHR_500,0
757,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_12_2026-01-02_21-20-08_jpg.rf.d5dcc4a7a37440b50a2656eaa2c33d8c.jpg,8,KHR_2000,0
758,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6456_jpg.rf.90ed6157760f6c592b6b9fc934623739.jpg,9,KHR_5000,0
759,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_103_jpeg_jpg.rf.4382c1272fc656448284f2b953426f81.jpg,3,USD_20,0
760,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_50Dollar_109_jpg.rf.ae0a8eb9b8d49f5f008ed2526055b717.jpg,4,USD_50,0
761,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_5_usd_total_5Dollar_110_JPG_jpg.rf.4098f697b70adf827145bb803cc1c308_center_x_vis0p7.jpg,1,USD_5,0
762,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6455_jpg.rf.c8b9827486b833a5fe8c190ebcc7ccd8.jpg,9,KHR_5000,0
763,high_risk_class_protectors,data/cashsnap_v1/images/train/khmer_scan_IMG_8510_jpeg_jpg.rf.d2cbe0f57589bdc36857a7d598e140f9.jpg,11,KHR_20000,0
764,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_101_png_jpg.rf.7503618b6d3fa22c280e1bdb0a2244a8.jpg,4,USD_50,0
765,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_111_jpg.rf.e36e9bcf9a25c90902f9cd1552fd4751.jpg,0,USD_1,0
766,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000564_khr_50000.jpg,12,KHR_50000,0
767,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6604_jpg.rf.7b84c876799b92a42ea7c191daf287b2.jpg,7,KHR_1000,0
768,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001066_usd_50.jpg,4,USD_50,0
769,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_101_jpeg_jpg.rf.937a28e83afca42e42effb2cf1a1c33a.jpg,3,USD_20,0
770,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_100Dollar_102_jpg.rf.eeefe94e79eab6dc6b7f44217fded98f.jpg,5,USD_100,0
771,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_50000_khmer_scan_IMG_8527-2_jpeg_jpg.rf.922e54c6c5af672d08b309d6900a6085_bottom_vis0p3.jpg,12,KHR_50000,0
772,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_117_jpg.rf.45bd7aff92ed46547b76f8f2074ef9be.jpg,0,USD_1,0
773,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000523_usd_100.jpg,5,USD_100,0
774,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8451_jpeg.rf.94c06a287d0a89fad5fdbc6563c19782.jpg,10 10,KHR_10000 KHR_10000,0
775,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_99_jpeg_jpg.rf.d2b037344a9c2762072698cab9361000_corner_tl_vis0p7.jpg,2,USD_10,0
776,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_20000_khmer_scan_IMG_8509_jpeg_jpg.rf.791c6cbbea5cdc087e3de75a86f9b8ee_center_y_vis0p7.jpg,11,KHR_20000,0
777,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4676_jpg.rf.652fed22bc70c7aca94b01c273972227.jpg,,,1
778,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8449_jpeg.rf.e35c1b9987f1f8f84c23e80f52096413_bottom_vis0p3.jpg,10,KHR_10000,0
779,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_100_usd_total_100Dollar_71_jpg.rf.dcde60c54064405ebe0aac3509c0b529_corner_br_vis0p7.jpg,5,USD_100,0
780,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4520_jpg.rf.16c90b96e0dd7b9247675c217b99b8d9.jpg,,,1
781,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_117_jpg.rf.60a5484930c94211d6b804bb85002043.jpg,0,USD_1,0
782,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8543-2_jpeg_jpg.rf.2c9972961f66fe2277491bf62d0891e0_corner_tr_vis0p7.jpg,12,KHR_50000,0
783,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_20_usd_total_20Dollar_110_jpeg_jpg.rf.e488d6a31432b61a5295b4d686dde4c3_corner_bl_vis0p7.jpg,3,USD_20,0
784,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_0_jpg.rf.d8c23b1bb0faa1ef7138d900fa56ef15.jpg,2,USD_10,0
785,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5661_JPG.rf.079b5dc15fdc9ffbfef9c7f4659df7f1_corner_tl_vis0p7.jpg,9,KHR_5000,0
786,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000026_khr_5000.jpg,9,KHR_5000,0
787,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_Cambodia_B433a_20000_Riels_P70_w_fr_jpg.rf.81d6592daed59129b985e9cd06f83c87.jpg,11 11,KHR_20000 KHR_20000,0
788,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_khmer_scan_photo_10_2026-01-02_21-25-15_jpg.rf.142ed387ecdc9d79338701204c277f44_center_x_vis0p7.jpg,10,KHR_10000,0
789,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8463_jpeg.rf.c26c451730995d945c3328da897788cd.jpg,10 10 10 10,KHR_10000 KHR_10000 KHR_10000 KHR_10000,0
790,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_51_jpeg_jpg.rf.159b49955aa1ee9f65c724421ef14312_corner_tl_vis0p7.jpg,2,USD_10,0
791,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_cambodia_currency_project_IMG_5659_JPG.rf.d9b1cdc10bf76d906202c0cc5848f257_center_y_vis0p7.jpg,6,KHR_500,0
792,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4490_jpg.rf.e0610e958a00f1f62ebd7eb4d300b5e6.jpg,,,1
793,countable_partial_replay,data/cashsnap_v1/images/train/cashcountingxl_IMG_2307_jpeg.rf.d84c89989607c9ad75ff7c32c2b6deee.jpg,4 1 0,USD_50 USD_5 USD_1,0
794,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8516_jpeg_jpg.rf.abc2b877b7f90e0afe208f797a6d7f52.jpg,11,KHR_20000,0
795,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000344_usd_10.jpg,2,USD_10,0
796,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5634_JPG.rf.0769c311d6db5294db13f289aa52414f.jpg,6,KHR_500,0
797,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_Cambodia_B433a_20000_Riels_P70_w_fr_jpg.rf.44045a9a8796b0e0ba9cfde99e550ae2.jpg,11 11,KHR_20000 KHR_20000,0
798,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001224_usd_100.jpg,5,USD_100,0
799,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000479_khr_5000.jpg,9,KHR_5000,0
800,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000269_usd_10.jpg,2,USD_10,0
801,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_50_usd_total_50Dollar_25_jpeg_jpg.rf.857b08956ec292f089142e8dd8221398_center_x_vis0p5.jpg,4,USD_50,0
802,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000595_khr_5000.jpg,9,KHR_5000,0
803,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000704_usd_10.jpg,2,USD_10,0
804,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000742_khr_50000.jpg,12,KHR_50000,0
805,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000253_usd_100.jpg,5,USD_100,0
806,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_102_jpg.rf.3444f8dd53a64d7321de05974acf0c31.jpg,4,USD_50,0
807,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5633_JPG.rf.1e7f7b3416a3f966446064ebcf1cf2d4.jpg,6,KHR_500,0
808,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4521_jpg.rf.d927e049fe0a45df4543cbcacb7a443b.jpg,,,1
809,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_104_jpg.rf.25ec2c27e13e31485e3e25e9f8342baf.jpg,1,USD_5,0
810,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000818_usd_20.jpg,3,USD_20,0
811,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4493_jpg.rf.6f9868fb6c10dcf710dfe153bdb6104c.jpg,,,1
812,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5741_png.rf.247a86b96b0503514dd2eb35071ee6b2_corner_bl_vis0p7.jpg,7,KHR_1000,0
813,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_102_jpeg_jpg.rf.3b06a345c5d59d5dc6480747f35173f8.jpg,3,USD_20,0
814,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_6_2026-01-02_21-20-08_jpg.rf.dff1a1dbb01d2a1bae0a4d512f5f1345_center_x_vis0p7.jpg,8,KHR_2000,0
815,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001227_khr_2000.jpg,8,KHR_2000,0
816,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_104_jpeg_jpg.rf.862c5f53bc107aafc2ac78c5754a2cef.jpg,3,USD_20,0
817,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_50_usd_total_50Dollar_67_jpeg_jpg.rf.1ea05d43457686e69637019d87bbb06c_corner_tr_vis0p7.jpg,4,USD_50,0
818,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_106_jpg.rf.5b7956987f24a71337b9c7759cc21a70.jpg,2,USD_10,0
819,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5631_JPG.rf.fa7e67e936430a8a803875573fe768b2.jpg,6,KHR_500,0
820,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5679_JPG.rf.be859d95ac068eb8bc7f78adee701f8c_corner_tl_vis0p7.jpg,9,KHR_5000,0
821,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_103_jpg.rf.281221c28657082c314a5cecc9b464c0.jpg,4,USD_50,0
822,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5653_JPG.rf.0f7ed40b9ca58d05bf3c0b07e66d88c1.jpg,6 6,KHR_500 KHR_500,0
823,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_105_jpeg_jpg.rf.5a3fc255b4b83516b4ffc9ec918dbd76.jpg,3,USD_20,0
824,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001116_usd_100.jpg,5,USD_100,0
825,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001210_usd_50.jpg,4,USD_50,0
826,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_103_jpeg_jpg.rf.4382c1272fc656448284f2b953426f81.jpg,3,USD_20,0
827,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_khmer_scan_photo_11_2026-01-02_21-25-15_jpg.rf.1c68b1d4b5c4de8e2aea22cf3b93060e_corner_tl_vis0p7.jpg,10,KHR_10000,0
828,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8450_jpeg.rf.37cd8e4e70aac45d701317a8c2717620_left_vis0p3.jpg,10,KHR_10000,0
829,high_risk_class_protectors,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_20241112_0009_jpg.rf.59d19c416128634948493c19b054a324.jpg,12 12,KHR_50000 KHR_50000,0
830,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001216_khr_50000.jpg,12,KHR_50000,0
831,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_108_JPG_jpg.rf.4c753db9cb89cfd82a6ece9b0788408b.jpg,1,USD_5,0
832,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5654_JPG.rf.51b731d53bbfca45160c9d466fae5824.jpg,6 6,KHR_500 KHR_500,0
833,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_109_jpg.rf.f36e7960fd6c598f6dc8eca75b79908c.jpg,4,USD_50,0
834,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_102_jpg.rf.7e6ab39bc6f4aba49f5f9ca16b16e344.jpg,2,USD_10,0
835,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_100_jpg.rf.8479647c7a7c9706364f4657eef4fff4.jpg,5,USD_100,0
836,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000304_khr_1000.jpg,7,KHR_1000,0
837,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4681_jpg.rf.be9c1336387e5682fa24f274f719e343.jpg,,,1
838,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_003__1-4-Dollar_usa_jpg.rf.2bd7cf9c6391a9fbc288f355952ba953.jpg,,,1
839,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4483_jpg.rf.bbe29f6923ba9fb554b5c9e0e1a69093.jpg,,,1
840,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_104_jpg.rf.34290e5403cb675a88b28e1e8367d3c7.jpg,4,USD_50,0
841,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4494_jpg.rf.dd6e8fbdd983bbe6f5fd4f760907c900.jpg,,,1
842,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6444_jpg.rf.2d6d44cecf6cd3ab4f9dc2401c496083.jpg,9,KHR_5000,0
843,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_100_jpeg_jpg.rf.5938e453f31731f37736a8ab532cfb00.jpg,3,USD_20,0
844,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000177_khr_20000.jpg,11,KHR_20000,0
845,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000600_usd_20.jpg,3,USD_20,0
846,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000986_usd_50.jpg,4,USD_50,0
847,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_khmer_scan_IMG_5656_JPG_jpg.rf.d24295c0413a3e4653671c50feabdf02_corner_br_vis0p7.jpg,6,KHR_500,0
