index,component,image,label_ids,label_names,is_empty
870,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_161_jpg.rf.6088bb83c21dcf4c8167c1171a224243_center_y_vis0p5.jpg,0,USD_1,0
871,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_149_jpg.rf.cb11e380d798a8e32e361b9ce4d78566_center_x_vis0p7.jpg,0,USD_1,0
872,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5610_jpg.rf.b140122066c2824491785da080bd1c18.jpg,,,1
873,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_93_jpeg_jpg.rf.1fb7fddb089b7e82da33fc633419b20c.jpg,,,1
874,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000166_khr_5000.jpg,9,KHR_5000,0
875,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_cambodia_currency_project_IMG_5659_JPG.rf.d9b1cdc10bf76d906202c0cc5848f257_corner_tl_vis0p7.jpg,6,KHR_500,0
876,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6600_jpg.rf.8a51ee4d2e9068ec794ac29d00a904ba.jpg,7,KHR_1000,0
877,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8537-2_jpeg_jpg.rf.10f118e64b2488a03ad095006eb6c6e0_center_x_vis0p7.jpg,12,KHR_50000,0
878,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_cambodia_currency_project_IMG_5659_JPG.rf.d9b1cdc10bf76d906202c0cc5848f257_corner_tl_vis0p7.jpg,6,KHR_500,0
879,countable_partial_replay,data/cashsnap_v1/images/train/khmer_us_currency_500-riel_190_jpg.rf.7aedceae2cf3075c9ea1dc6a117f54e4.jpg,6,KHR_500,0
880,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_cambodia_currency_project_IMG_5648_JPG.rf.3fdf1f81b707a1cdd8854577aee3db4d_corner_tr_vis0p7.jpg,6,KHR_500,0
881,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_105_jpg.rf.f8ff8a23aae6505cd847f417d31ad019.jpg,2,USD_10,0
882,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6415_jpg.rf.f2ffb7306366ec24e2e67cfc2b8ae1d7.jpg,,,1
883,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000489_khr_20000.jpg,11,KHR_20000,0
884,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5629_JPG.rf.b0087e9ccdb4a01417ec584f0f518c4b.jpg,6,KHR_500,0
885,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8537-2_jpeg_jpg.rf.10f118e64b2488a03ad095006eb6c6e0.jpg,12,KHR_50000,0
886,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_IMG_8641_JPG.rf.3d9117b1644127f924eeb472be1a4166.jpg,,,1
887,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4680_jpg.rf.14273096b16398c44d9bc9b8c9e916c1.jpg,,,1
888,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000477_usd_5.jpg,1,USD_5,0
889,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5562_jpg.rf.9b883ac7e4e8ac076303f3918f613a94.jpg,,,1
890,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_18_jpg.rf.b90f8afbe544dba63367ca38345b4369.jpg,,,1
891,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_50Dollar_103_jpg.rf.281221c28657082c314a5cecc9b464c0.jpg,4,USD_50,0
892,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8454_jpeg.rf.52ecf542bb1eaf79e2802cc08ffd2057.jpg,10 10,KHR_10000 KHR_10000,0
893,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8548-2_jpeg_jpg.rf.a5b323547611098a0a1194fd163f30c2.jpg,12,KHR_50000,0
894,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_27_jpeg_jpg.rf.643a255b6a815171a27b9494c856ba42.jpg,,,1
895,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4668_jpg.rf.88c1b1df92e3e175e0bce24b49cfc698.jpg,,,1
896,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5043_jpg.rf.d9b89ad4e64c5cd85f9c105555c4b107.jpg,,,1
897,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6596_jpg.rf.605c95d3e789a094a3e578cdb4ca00be.jpg,7,KHR_1000,0
898,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4640_jpg.rf.ea7fed81dfa85e9dc3919a58b8c5210e.jpg,,,1
899,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4489_jpg.rf.a3b1bb98f906b25b33f7b0c7ef37e827.jpg,,,1
900,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000534_usd_50.jpg,4,USD_50,0
901,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_20000_khmer_scan_IMG_8508_jpeg_jpg.rf.360a81bffde615aea1cf147d3dcabdd3_corner_tr_vis0p7.jpg,11,KHR_20000,0
902,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5635_JPG.rf.6e07b9555aae08dbcf7cd7c7c56169e5.jpg,6,KHR_500,0
903,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_120_jpg.rf.64bed1508eb5c88239ce53274d115e0c.jpg,,,1
904,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_20000_khmer_scan_pdf_32e34e6a-a547-11ed-90a5-fb91c7fce72d_jpg.rf.fc6b3dd908a889d1eff8d4578b197ace_center_x_vis0p5.jpg,11,KHR_20000,0
905,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_10_jpg.rf.48d1e8b9c947bbf6d11756f6231eb72c.jpg,0,USD_1,0
906,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_161_jpg.rf.6088bb83c21dcf4c8167c1171a224243_center_y_vis0p7.jpg,0,USD_1,0
907,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_81_jpg.rf.99da27333535d7bc56c676a9b6caa1f8.jpg,,,1
908,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000285_khr_500.jpg,6,KHR_500,0
909,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000048_khr_1000.jpg,7,KHR_1000,0
910,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000206_usd_10.jpg,2,USD_10,0
911,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001224_usd_100.jpg,5,USD_100,0
912,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001116_usd_100.jpg,5,USD_100,0
913,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_9_2026-01-02_21-25-15_jpg.rf.ded80ed8decac362cc21adb7624170af_center_y_vis0p7.jpg,8,KHR_2000,0
914,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_010__5-Cents_usa_jpg.rf.afad0f3001266b31aaec07dcae5c467b.jpg,,,1
915,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_108_JPG_jpg.rf.d6e7c5e22acae85359acde393c18125f.jpg,1,USD_5,0
916,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_102_jpg.rf.6855efce6b854c48420e8c165605c707.jpg,1,USD_5,0
917,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5630_JPG.rf.85d29e663533b70d664be66b9953178c.jpg,6,KHR_500,0
918,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000690_usd_50.jpg,4,USD_50,0
919,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_76_jpeg_jpg.rf.cb08eaa3748b07f5a11cedf3a41f42b4.jpg,,,1
920,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000039_khr_10000.jpg,10,KHR_10000,0
921,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5683_JPG.rf.09fefbb30ba2a4fa0a084d85cd08aa45_center_y_vis0p5.jpg,9,KHR_5000,0
922,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5633_JPG.rf.c7393d02ab6823b4b6c584ed3fbe1845.jpg,6,KHR_500,0
923,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_photo_1_2026-01-14_14-46-11_jpg.rf.3cddc3e185dbd268f1c3279cb43515da_corner_br_vis0p7.jpg,12,KHR_50000,0
924,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_2_jpeg_jpg.rf.d7a517c4887ad47309c582a368dabda2.jpg,,,1
925,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000067_khr_2000.jpg,8,KHR_2000,0
926,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_143_jpeg_jpg.rf.519c28d25f097baba93cf1653b85f661.jpg,,,1
927,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000684_khr_1000.jpg,7,KHR_1000,0
928,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000885_khr_20000.jpg,11,KHR_20000,0
929,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8543-2_jpeg_jpg.rf.2c9972961f66fe2277491bf62d0891e0_corner_tr_vis0p7.jpg,12,KHR_50000,0
930,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000646_khr_2000.jpg,8,KHR_2000,0
931,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_006__1-Dime_usa_jpg.rf.0d2302e0e3c59fb4b9b1f82330e045bb.jpg,,,1
932,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_27_jpeg_jpg.rf.643a255b6a815171a27b9494c856ba42.jpg,,,1
933,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4900_jpg.rf.0756dcae63ff3ab4d067e080a11895b8.jpg,,,1
934,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000479_khr_5000.jpg,9,KHR_5000,0
935,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4489_jpg.rf.a3b1bb98f906b25b33f7b0c7ef37e827.jpg,,,1
936,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_102_jpg.rf.cef594bd39fd0cc6fbb552ca688c4aef.jpg,1,USD_5,0
937,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8485_jpeg.rf.0007a2cd77736440240d03e084e4f467_center_y_vis0p7.jpg,10,KHR_10000,0
938,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_pdf_32e34e6a-a547-11ed-90a5-fb91c7fce72d_jpg.rf.fc6b3dd908a889d1eff8d4578b197ace.jpg,11,KHR_20000,0
939,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_103_jpg.rf.8f930778fd5393c0f957c26309590a9f.jpg,0,USD_1,0
940,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_107_jpeg_jpg.rf.0b69dec3a861573a2dfb372a8b1fb69c.jpg,3,USD_20,0
941,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4488_jpg.rf.65f17645fba584eda2fb77094397e55e.jpg,,,1
942,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_20_usd_total_20Dollar_110_jpeg_jpg.rf.e488d6a31432b61a5295b4d686dde4c3_corner_bl_vis0p7.jpg,3,USD_20,0
943,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001086_usd_10.jpg,2,USD_10,0
944,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001214_khr_500.jpg,6,KHR_500,0
945,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5622_jpg.rf.bbfbe9a25611366fc62e35608a35ceb2.jpg,,,1
946,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5717_png.rf.d0690ea83bd5b4146b43c4359aa4fba8_corner_tl_vis0p7.jpg,7,KHR_1000,0
947,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6604_jpg.rf.2052f266652e4ac3213b341b9c201f97.jpg,7,KHR_1000,0
948,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6415_jpg.rf.f2ffb7306366ec24e2e67cfc2b8ae1d7.jpg,,,1
949,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8518_jpeg_jpg.rf.aa8c6b666406bd8f184cddeeb39355a6.jpg,11,KHR_20000,0
950,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_104_jpg.rf.423b0a8966968f157f1e90c3ae0ded17.jpg,2,USD_10,0
951,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_1000_asian_currency_IMG_6602_jpg.rf.99fa5bff64f6b643b81e7bbc0bf69b22_left_vis0p5.jpg,7,KHR_1000,0
952,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_106_jpg.rf.6515101d37988a3356be746b19d6e8db.jpg,5,USD_100,0
953,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8448_jpeg.rf.cdfb2c03f62196e53a4e1ca933fc35f8.jpg,10 10,KHR_10000 KHR_10000,0
954,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6445_jpg.rf.78596bc346b8adcc0ecbe14d06bde779.jpg,9,KHR_5000,0
955,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4921_jpg.rf.c8622a7bb1b27f53475a41e28598714d.jpg,,,1
956,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6455_jpg.rf.abd6035d564a9d0b5cdec8e12ed9bcfe.jpg,9,KHR_5000,0
957,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5357_jpg.rf.29373a54e31abb957617f2bdd6e20570.jpg,,,1
958,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_khmer_scan_IMG_5656_JPG_jpg.rf.d24295c0413a3e4653671c50feabdf02_corner_br_vis0p7.jpg,6,KHR_500,0
959,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_001__1-4-Dollar_usa_jpg.rf.5a83381a3e59793061ae936591e42cae.jpg,,,1
960,high_risk_class_protectors,data/cashsnap_v1/images/train/khmer_scan_photo_4_2026-01-14_14-46-11_jpg.rf.54a1ab5093373d86e9901d6de1268c81.jpg,12,KHR_50000,0
961,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4518_jpg.rf.5c555aebbb5311fd9e1bc0fe6c2968da.jpg,,,1
962,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000942_usd_20.jpg,3,USD_20,0
963,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_56_jpg.rf.c37b3ea4964bee6a592772d567faa014.jpg,,,1
964,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6599_jpg.rf.9026c6d1878548a09f1347ba360a0175.jpg,7,KHR_1000,0
965,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000108_usd_100.jpg,5,USD_100,0
966,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_109_JPG_jpg.rf.ecd0cb677c80291b93e924464284eac8.jpg,1,USD_5,0
967,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_1000_asian_currency_IMG_6602_jpg.rf.99fa5bff64f6b643b81e7bbc0bf69b22_left_vis0p5.jpg,7,KHR_1000,0
968,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5918_jpg.rf.49512dcfe07c8675e981c882babc0275.jpg,,,1
969,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_91_jpeg_jpg.rf.4b949113b93c5e4dc5bd53de64425cbb.jpg,,,1
970,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8527-2_jpeg_jpg.rf.922e54c6c5af672d08b309d6900a6085_corner_bl_vis0p7.jpg,12,KHR_50000,0
971,clean_real_replay,data/cashsnap_v1/images/train/khmer_us_currency_IMG_2144_jpg.rf.48ff7b605769120491ad60f68fe6fb6a.jpg,8,KHR_2000,0
972,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5661_JPG.rf.079b5dc15fdc9ffbfef9c7f4659df7f1_center_y_vis0p5.jpg,9,KHR_5000,0
973,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_105_jpg.rf.083bfd9871aa68d08def1ce8d70f4d92.jpg,2,USD_10,0
974,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5635_JPG.rf.87bcac692efb28ad911c9e7b00a4da15.jpg,6,KHR_500,0
975,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000719_usd_5.jpg,1,USD_5,0
976,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8480_jpeg.rf.e1e26d159c6585c94aa5c0c64b80bc5c_center_x_vis0p5.jpg,10,KHR_10000,0
977,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_175_jpeg_jpg.rf.348435d1ede236531ed27f26b1ad94c7.jpg,,,1
978,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5741_png.rf.247a86b96b0503514dd2eb35071ee6b2_center_y_vis0p7.jpg,7,KHR_1000,0
979,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5665-2-_JPG.rf.284ba37e6e6133030f28eff7fb82b867_corner_bl_vis0p7.jpg,9,KHR_5000,0
980,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_50_usd_total_50Dollar_99_jpeg_jpg.rf.70b32b2c042c69a238fa6ce1c46e754d_center_x_vis0p7.jpg,4,USD_50,0
981,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_173_jpeg_jpg.rf.d444d1d1e988d0a021ababede425e3a4.jpg,,,1
982,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_102_jpg.rf.61cec4e86129b8d46da94df06cdb1b41.jpg,5,USD_100,0
983,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5664_JPG.rf.05af5b07174d1651295f09d2ddca8fbf_center_y_vis0p5.jpg,9,KHR_5000,0
984,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_6_2026-01-02_21-20-08_jpg.rf.dff1a1dbb01d2a1bae0a4d512f5f1345_corner_tl_vis0p7.jpg,8,KHR_2000,0
985,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8540-2_jpeg_jpg.rf.a86e0cd51d38638a7f707a0382bd85ba_corner_bl_vis0p7.jpg,12,KHR_50000,0
986,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_7_2026-01-02_21-20-08_jpg.rf.ccf55aec7f30192cc27511c115e1ae87_center_y_vis0p5.jpg,8,KHR_2000,0
987,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5837_jpg.rf.3bb6f85379c06ab9bb9310209a7c36a6.jpg,,,1
988,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5629_JPG.rf.42c538dc25b72ca15175e0e65eef8075.jpg,6,KHR_500,0
989,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_20_usd_total_20Dollar_177_jpeg_jpg.rf.7bcf1be0ec145c160147acfaa25ba322_center_x_vis0p5.jpg,3,USD_20,0
990,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000597_khr_10000.jpg,10,KHR_10000,0
991,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4907_jpg.rf.548fd793da00b7fb0dcb6ed532d9e8b6.jpg,,,1
992,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000449_khr_20000.jpg,11,KHR_20000,0
993,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000523_usd_100.jpg,5,USD_100,0
994,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5650_JPG.rf.84d4b8f6b64254920d7d12bdcb38797b.jpg,6 6 6,KHR_500 KHR_500 KHR_500,0
995,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_3_2026-01-02_21-20-08_jpg.rf.30c46529e800c07bc0a00d3fd1effe77_center_x_vis0p7.jpg,8,KHR_2000,0
996,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_104_jpeg_jpg.rf.862c5f53bc107aafc2ac78c5754a2cef.jpg,3,USD_20,0
997,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6454_jpg.rf.50d555a7ade2b48ea3237d002408eecc.jpg,9,KHR_5000,0
998,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000034_khr_1000.jpg,7,KHR_1000,0
999,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5610_jpg.rf.b140122066c2824491785da080bd1c18.jpg,,,1
1000,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_7_2026-01-02_21-20-08_jpg.rf.ccf55aec7f30192cc27511c115e1ae87_corner_bl_vis0p7.jpg,8,KHR_2000,0
1001,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_111_jpg.rf.fe1a1bd23db949bbbe56153371bda9de.jpg,0,USD_1,0
1002,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5243_jpg.rf.c1e3dcf4e578700a6e83a0f05dfa0f33.jpg,,,1
1003,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_108_jpg.rf.4e948b7a4d3b43b6c9825684d5c959b8.jpg,4,USD_50,0
1004,high_risk_class_protectors,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_20241112_0009_jpg.rf.59d19c416128634948493c19b054a324.jpg,12 12,KHR_50000 KHR_50000,0
1005,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_103_jpg.rf.d10f7aa454d3bbcd5f794f8bcc2959b4.jpg,2,USD_10,0
1006,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5704_JPG.rf.3eb1ce5cec04f998f12b7bf488e3f0ea_corner_bl_vis0p7.jpg,7,KHR_1000,0
1007,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6450_jpg.rf.be142bbc65e4a9120838b60016feb11c.jpg,9,KHR_5000,0
1008,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_100_jpeg_jpg.rf.51e696d16978d2a584e6ab0365eaefbc.jpg,0,USD_1,0
1009,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_78_jpg.rf.87dada427fa69f013045e387014fdbdc.jpg,,,1
