index,component,image,label_ids,label_names,is_empty
505,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_18_jpg.rf.b90f8afbe544dba63367ca38345b4369.jpg,,,1
506,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6597_jpg.rf.06ad03325a3cb3b683e737c46c5749e7.jpg,7,KHR_1000,0
507,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_100Dollar_103_jpg.rf.d891e146eb2a7ba32edb8825739b6506.jpg,5,USD_100,0
508,clean_real_replay,data/cashsnap_v1/images/train/billsbank_5Dollar_103_jpg.rf.db7296f3b58f6c46d54b2930547518fd.jpg,1,USD_5,0
509,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001229_khr_5000.jpg,9,KHR_5000,0
510,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6602_jpg.rf.8f53f7a316e262af62e96b9af0f5ffc6.jpg,7,KHR_1000,0
511,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_4_2026-01-14_14-46-11_jpg.rf.54a1ab5093373d86e9901d6de1268c81.jpg,12,KHR_50000,0
512,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_msg-553567819-533015_jpg.rf.64b33b289c55c3231b2bc3f05cc5fe81.jpg,,,1
513,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000142_usd_20.jpg,3,USD_20,0
514,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_143_jpeg_jpg.rf.519c28d25f097baba93cf1653b85f661.jpg,,,1
515,clean_real_replay,data/cashsnap_v1/images/train/billsbank_1Dollar_10_jpg.rf.0e7f69ccec310d29c02fdcd45bbe1050.jpg,0,USD_1,0
516,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_500_cambodia_currency_project_IMG_5636_JPG.rf.f99f5d7015aacef6e44949c18780bd7d_center_x_vis0p5.jpg,6,KHR_500,0
517,clean_real_replay,data/cashsnap_v1/images/train/billsbank_100Dollar_103_jpg.rf.12dd8309d032f7b1b61f9e582d30560f.jpg,5,USD_100,0
518,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4671_jpg.rf.9ae0a9e75022c1744b21b7ceb61536b5.jpg,,,1
519,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000638_usd_100.jpg,5,USD_100,0
520,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_20_usd_total_20Dollar_20_jpeg_jpg.rf.d58ab5083c735302780d8bd636fb15a2_center_x_vis0p7.jpg,3,USD_20,0
521,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5496_jpg.rf.2fa6053e22259bc85cf34c4f24eec013.jpg,,,1
522,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_photo_3_2026-01-02_21-20-08_jpg.rf.30c46529e800c07bc0a00d3fd1effe77.jpg,8,KHR_2000,0
523,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8453_jpeg.rf.cea153f61d1f36ba932d79caec785f26.jpg,10 10,KHR_10000 KHR_10000,0
524,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_102_jpg.rf.e4aeefa33875cfe814262c12b94e2198.jpg,4,USD_50,0
525,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_101_jpeg_jpg.rf.b5977c633ac88b88bfbfad7b7a7b16db.jpg,,,1
526,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_9_jpg.rf.1fbb42a27886fa7f17f6398439944682_center_y_vis0p5.jpg,0,USD_1,0
527,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_199_jpeg_jpg.rf.ea9dda09b28d4b8c0240b5c5e80a3763_corner_tr_vis0p7.jpg,2,USD_10,0
528,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000714_khr_500.jpg,6,KHR_500,0
529,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000996_khr_50000.jpg,12,KHR_50000,0
530,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5446_jpg.rf.93a5645063e2e3f715d30b94c08ff3be.jpg,,,1
531,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_20_jpeg_jpg.rf.631c0e84989d8f992bb91cfb09179b0b.jpg,,,1
532,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5378_jpg.rf.f1adc4dba38703e2127f7496e516afe6.jpg,,,1
533,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000104_usd_20.jpg,3,USD_20,0
534,high_risk_class_protectors,data/cashsnap_v1/images/train/khmer_scan_IMG_8537-2_jpeg_jpg.rf.10f118e64b2488a03ad095006eb6c6e0.jpg,12,KHR_50000,0
535,high_risk_class_protectors,data/cashsnap_v1/images/train/billsbank_50Dollar_108_jpg.rf.4111d76735909392c05bf5e7363f8bc4.jpg,4,USD_50,0
536,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000611_khr_50000.jpg,12,KHR_50000,0
537,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000717_usd_1.jpg,0,USD_1,0
538,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6600_jpg.rf.8a51ee4d2e9068ec794ac29d00a904ba.jpg,7,KHR_1000,0
539,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6599_jpg.rf.d8321320e508154b1c1a2e8e963a5f39.jpg,7,KHR_1000,0
540,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_101_jpg.rf.9e70b3656b75fef8694d192c8b577dd1.jpg,2,USD_10,0
541,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_5_usd_total_5Dollar_102_jpg.rf.6069cb257eb68b7f1204d256f5863f7d_corner_tr_vis0p7.jpg,1,USD_5,0
542,high_risk_class_protectors,data/cashsnap_v1/images/train/khmer_scan_IMG_8499_jpeg_jpg.rf.ac220b26ab5db65a21c1d684ad18bfe8.jpg,11,KHR_20000,0
543,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5631_JPG.rf.fa7e67e936430a8a803875573fe768b2.jpg,6,KHR_500,0
544,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_2000_khmer_scan_photo_10_2026-01-02_21-20-08_jpg.rf.8e7a634f61ef7f5ef36f0067b2b2f201_bottom_vis0p5.jpg,8,KHR_2000,0
545,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_009__1-Cent_usa_jpg.rf.ebe87c076228f41db5a6b945fdbd0978.jpg,,,1
546,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6436_jpg.rf.866122a34d55a60f7faad326441cd30a.jpg,,,1
547,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000477_usd_5.jpg,1,USD_5,0
548,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000774_usd_20.jpg,3,USD_20,0
549,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_20_usd_total_20Dollar_114_jpeg_jpg.rf.4be49f449bf9ad2116910217085966dc_center_y_vis0p5.jpg,3,USD_20,0
550,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000253_usd_100.jpg,5,USD_100,0
551,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_141_jpeg_jpg.rf.f3507530c90045baf4cbff84a1fd3547.jpg,,,1
552,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5655_JPG.rf.4ab906ef919dcdd9f5d496b5dd330258.jpg,6 6,KHR_500 KHR_500,0
553,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001066_usd_50.jpg,4,USD_50,0
554,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5731_jpg.rf.3e9d3f5cefa13df28c679e51a3109108.jpg,,,1
555,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_159_jpeg_jpg.rf.f1345e9290805641579a86dadcec53ce.jpg,,,1
556,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_101_jpg.rf.fc232b9174faa0ad8cb01242298addda.jpg,2,USD_10,0
557,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8453_jpeg.rf.2ca13e4cd3f36f00985e784c1aac35a3.jpg,10 10,KHR_10000 KHR_10000,0
558,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8452_jpeg.rf.2fe076008c9aa2ce71e6547b3ba8abbd.jpg,10,KHR_10000,0
559,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_20000_khmer_scan_IMG_8510_jpeg_jpg.rf.d2cbe0f57589bdc36857a7d598e140f9_right_vis0p3.jpg,11,KHR_20000,0
560,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6422_jpg.rf.36016ed0f80bdf54df0e2b3b926d7c91.jpg,,,1
561,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_90_jpg.rf.a3245754d670a5c63f6f25ae6bd1f476.jpg,,,1
562,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4493_jpg.rf.6f9868fb6c10dcf710dfe153bdb6104c.jpg,,,1
563,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6455_jpg.rf.abd6035d564a9d0b5cdec8e12ed9bcfe.jpg,9,KHR_5000,0
564,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_IMG_8543-2_jpeg_jpg.rf.2c9972961f66fe2277491bf62d0891e0.jpg,12,KHR_50000,0
565,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001208_khr_20000.jpg,11,KHR_20000,0
566,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000375_khr_2000.jpg,8,KHR_2000,0
567,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_135_jpeg_jpg.rf.d80f098da29a697e36d427c85ad7b620.jpg,,,1
568,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_2000_khmer_scan_photo_8_2026-01-02_21-20-08_jpg.rf.5a04fbe33027b2b6d8a93f5259aa3047_center_x_vis0p7.jpg,8,KHR_2000,0
569,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000568_usd_1.jpg,0,USD_1,0
570,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8450_jpeg.rf.37cd8e4e70aac45d701317a8c2717620_left_vis0p3.jpg,10,KHR_10000,0
571,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6444_jpg.rf.2d6d44cecf6cd3ab4f9dc2401c496083.jpg,9,KHR_5000,0
572,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6121_jpg.rf.c4b394bc110cc42e33e844b0efbfbcf0.jpg,,,1
573,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6596_jpg.rf.605c95d3e789a094a3e578cdb4ca00be.jpg,7,KHR_1000,0
574,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4668_jpg.rf.88c1b1df92e3e175e0bce24b49cfc698.jpg,,,1
575,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5287_jpg.rf.e1d2ebab27460c3c778d69057f453487.jpg,,,1
576,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_175_jpeg_jpg.rf.348435d1ede236531ed27f26b1ad94c7.jpg,,,1
577,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000039_khr_10000.jpg,10,KHR_10000,0
578,high_risk_class_protectors,data/cashsnap_v1/images/train/khmer_scan_photo_2_2026-01-14_14-46-11_jpg.rf.3025243d9c320a8bbbd9cba4c60589da.jpg,12,KHR_50000,0
579,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000017_khr_10000.jpg,10,KHR_10000,0
580,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_photo_2_2026-01-14_14-46-11_jpg.rf.3025243d9c320a8bbbd9cba4c60589da_center_x_vis0p5.jpg,12,KHR_50000,0
581,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/khmer_us_currency_100-riel_23_jpg.rf.00b7ccdc55e8b2eb85f7732b51eb1f2d.jpg,,,1
582,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000099_khr_10000.jpg,10,KHR_10000,0
583,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_006__1-Dime_usa_jpg.rf.0d2302e0e3c59fb4b9b1f82330e045bb.jpg,,,1
584,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000020_khr_1000.jpg,7,KHR_1000,0
585,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_39_jpeg_jpg.rf.26c64f4944f0ff9fc23eec150f46ac68.jpg,,,1
586,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001210_usd_50.jpg,4,USD_50,0
587,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000773_khr_1000.jpg,7,KHR_1000,0
588,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_119_jpeg_jpg.rf.a8dcb6f80f83e6d13239961e49a320b9.jpg,,,1
589,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_101_jpeg_jpg.rf.411f56090eafe7a9a5a4eb79a17ee224.jpg,3,USD_20,0
590,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_20000_khmer_scan_IMG_8509_jpeg_jpg.rf.791c6cbbea5cdc087e3de75a86f9b8ee_center_y_vis0p7.jpg,11,KHR_20000,0
591,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5543_jpg.rf.d34e85ce590c49b3ee7ca201e049d5dc.jpg,,,1
592,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5500_jpg.rf.5f9235f2574b2f3055667fd319885704.jpg,,,1
593,clean_real_replay,data/cashsnap_v1/images/train/khmer_scan_pdf_32e34e6a-a547-11ed-90a5-fb91c7fce72d_jpg.rf.fc6b3dd908a889d1eff8d4578b197ace.jpg,11,KHR_20000,0
594,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_10000_khmer_scan_photo_10_2026-01-02_21-25-15_jpg.rf.142ed387ecdc9d79338701204c277f44_center_y_vis0p7.jpg,10,KHR_10000,0
595,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8526-2_jpeg_jpg.rf.55d62770e3c7ac3406266027322e45b0_center_x_vis0p7.jpg,12,KHR_50000,0
596,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5733_png.rf.4e71385ae436e09d7cb7f79d2148120e_center_x_vis0p5.jpg,7,KHR_1000,0
597,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000099_khr_10000.jpg,10,KHR_10000,0
598,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_50000_khmer_scan_IMG_8548-2_jpeg_jpg.rf.a5b323547611098a0a1194fd163f30c2_center_x_vis0p7.jpg,12,KHR_50000,0
599,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_10000_cambodia_currency_project_IMG_8447_jpeg.rf.704f08c25607ab0c8b133da2317d4bd7_bottom_vis0p3.jpg,10,KHR_10000,0
600,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000800_usd_1.jpg,0,USD_1,0
601,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_107_jpg.rf.b36864977cdb84699f3a0d4ca1118526.jpg,4,USD_50,0
602,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_105_jpg.rf.19ff88b0576518da23b10732f1afb68e.jpg,4,USD_50,0
603,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8459_jpeg.rf.198aaff6c2944ea673ccf82e6553e04a.jpg,10 10,KHR_10000 KHR_10000,0
604,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5446_jpg.rf.b7c131517bf09b9f84a665218bf1e43a.jpg,,,1
605,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6436_jpg.rf.8db0534c2e1a1d02c964802c795f520b.jpg,,,1
606,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_010__5-Cents_usa_jpg.rf.afad0f3001266b31aaec07dcae5c467b.jpg,,,1
607,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_109_jpeg_jpg.rf.373380395ea1a267055f3cafa211c690.jpg,,,1
608,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6595_jpg.rf.4d865db39c366496e4d550e73939c456.jpg,7,KHR_1000,0
609,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5653_JPG.rf.94be7075d282841664c423a82ab2dbb2.jpg,6 6,KHR_500 KHR_500,0
610,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_1000_cambodia_currency_project_IMG_5733_png.rf.4e71385ae436e09d7cb7f79d2148120e_center_x_vis0p5.jpg,7,KHR_1000,0
611,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4748_jpg.rf.06e70246ffe222a57faa2d2bd50d3e11.jpg,,,1
612,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_119_jpeg_jpg.rf.a8dcb6f80f83e6d13239961e49a320b9.jpg,,,1
613,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001014_usd_100.jpg,5,USD_100,0
614,clean_real_replay,data/cashsnap_v1/images/train/billsbank_20Dollar_103_jpeg_jpg.rf.4382c1272fc656448284f2b953426f81.jpg,3,USD_20,0
615,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000244_khr_20000.jpg,11,KHR_20000,0
616,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6069_jpg.rf.6289a85f3695f93c6511474deb2a810d.jpg,,,1
617,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000690_usd_50.jpg,4,USD_50,0
618,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8451_jpeg.rf.e433a0b360741d82dee4984fedb502a0.jpg,10 10,KHR_10000 KHR_10000,0
619,countable_partial_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_8462_jpeg.rf.b6b128f1e97eba37bd3354381ff04c71.jpg,10 10,KHR_10000 KHR_10000,0
620,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_IMG_5630_JPG.rf.833e0c2c25471c32d886393df2f4acbe.jpg,6,KHR_500,0
621,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5503_jpg.rf.42819321a562131e92076ae5287ed3da.jpg,,,1
622,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_50_usd_total_50Dollar_67_jpeg_jpg.rf.1ea05d43457686e69637019d87bbb06c_corner_tr_vis0p7.jpg,4,USD_50,0
623,clean_real_replay,data/cashsnap_v1/images/train/cambodia_currency_project_Cambodia_B433a_20000_Riels_P70_w_fr_jpg.rf.81d6592daed59129b985e9cd06f83c87.jpg,11 11,KHR_20000 KHR_20000,0
624,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/cashcountingxl_007__1-4-Dollar_usa_jpg.rf.bedb95c590508ce836fd64f91ed6aaef.jpg,,,1
625,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_129_jpeg_jpg.rf.b02a2d46529d1de424a4c61538aefb15.jpg,,,1
626,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_103_jpg.rf.d10f7aa454d3bbcd5f794f8bcc2959b4.jpg,2,USD_10,0
627,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000081_usd_5.jpg,1,USD_5,0
628,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6602_jpg.rf.45927f971dbcffc80a9a532a7d430b3c.jpg,7,KHR_1000,0
629,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6600_jpg.rf.f6a0facc68405deb4d7a387b80c60572.jpg,7,KHR_1000,0
630,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4602_jpg.rf.cef33c00a2bf68709f35c6830b5d1aeb.jpg,,,1
631,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001172_khr_50000.jpg,12,KHR_50000,0
632,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_106_jpg.rf.16eeeb6402e7d9195a1a988c49274332.jpg,4,USD_50,0
633,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/KHR_5000_cambodia_currency_project_IMG_5661_JPG.rf.079b5dc15fdc9ffbfef9c7f4659df7f1_center_y_vis0p5.jpg,9,KHR_5000,0
634,clean_real_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4489_jpg.rf.a3b1bb98f906b25b33f7b0c7ef37e827.jpg,,,1
635,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_1_usd_total_1Dollar_161_jpg.rf.6088bb83c21dcf4c8167c1171a224243_center_y_vis0p5.jpg,0,USD_1,0
636,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001015_usd_20.jpg,3,USD_20,0
637,clean_real_replay,data/cashsnap_v1/images/train/billsbank_50Dollar_104_jpg.rf.34290e5403cb675a88b28e1e8367d3c7.jpg,4,USD_50,0
638,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_162_jpeg_jpg.rf.f4c220769ed5e4454a349ffa3da8b710_corner_tl_vis0p7.jpg,2,USD_10,0
639,high_risk_class_protectors,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_001160_khr_20000.jpg,11,KHR_20000,0
640,countable_partial_replay,data/processed/cashsnap_real_countablepartial_sourceclean_vis50_70_p12_v1/images/train/USD_10_usd_total_10Dollar_99_jpeg_jpg.rf.d2b037344a9c2762072698cab9361000_corner_tl_vis0p7.jpg,2,USD_10,0
641,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_4670_jpg.rf.0efb6209b49c783b1d01ceaa12cbe1b0.jpg,,,1
642,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/usd_total_2Dollar_19_jpeg_jpg.rf.05c23677a7096c09037e35b49fd9ff07.jpg,,,1
643,countable_partial_replay,data/processed/cashsnap_real_borderpartial_visibility_p8_v1/images/train/KHR_20000_khmer_scan_IMG_8510_jpeg_jpg.rf.d2cbe0f57589bdc36857a7d598e140f9_right_vis0p3.jpg,11,KHR_20000,0
644,strictbest_synth_replay,data/synthetic/cashsnap_target_anchor_transplant_poisson_contact_geoscale205_minshort190_bal96_scaled_probe_v1/images/train/cashsnap_target_anchor_000699_usd_20.jpg,3,USD_20,0
645,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5078_jpg.rf.1bd2403e443a53ac4bf5cdd4cda017b2.jpg,,,1
646,clean_real_replay,data/cashsnap_v1/images/train/billsbank_10Dollar_0_jpg.rf.d8c23b1bb0faa1ef7138d900fa56ef15.jpg,2,USD_10,0
647,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_5714_jpg.rf.7e804243d87e99b8ccbe5e49a5c11cf6.jpg,,,1
648,train_safe_hard_negative_replay,data/cashsnap_v1/images/train/asian_currency_IMG_6437_jpg.rf.8d1b2f0a6fe1fa9e55f333ec432a796b.jpg,,,1
